CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
PAZ, GRAL.;10600;35;27000;771.4;1;0;;;;;;;LINIERS;9;-58.529437267045168;-34.635664158678956
PAZ, GRAL.;10700;55;25000;454.5;3;30;CONTRAFRENTE;;;;;;LINIERS;9;-58.529256777599663;-34.639528758718633
PAZ, GRAL.;13100;57;31500;552.6;3;15;LATERAL;;;;;;MATADEROS;9;-58.511247944712515;-34.666917004072829
PAZ, MARCOS;2700;60;39900;665.0;3;20;FRENTE;;;;;;MONTE CASTRO;10;-58.507237505246103;-34.614752056536958
PAZ, MARCOS;3400;66;66000;1000.0;3;20;FRENTE;;;;;;VILLA DEVOTO;11;-58.512555454402147;-34.609066620510895
PEÑA;2100;70;63000;900.0;3;0;;;;;;;RECOLETA;2;-58.396117323124557;-34.591914501896518
PEÑA;2100;133;122000;917.3;3;0;FRENTE;;;;;;RECOLETA;2;-58.396117323124557;-34.591914501896518
PEÑA;2700;80;135000;1687.5;3;0;CONTRAFRENTE;;SI;;;;RECOLETA;2;-58.402048753208476;-34.587972593555968
PEÑA;2700;75;107000;1426.7;3;A ESTRENAR;FRENTE;;SI;;;;RECOLETA;2;-58.402048753208476;-34.587972593555968
PEÑA;2726;120;158000;1316.7;3;0;;SI;SI;;;;RECOLETA;2;-58.402333477060424;-34.587802789910093
PEÑA;3000;100;125000;1250.0;3;30;FRENTE;SI;SI;;;;RECOLETA;2;-58.404591521830532;-34.586456254057062
PEÑA;3000;85;110000;1294.1;3;20;CONTRAFRENTE;;;;;;RECOLETA;2;-58.404591521830532;-34.586456254057062
PEDERNERA;500;92;49500;538.0;3;45;FRENTE;;;;;;FLORES;7;-58.462296938160513;-34.633992878689718
PEDRAZA, MANUELA;1715;58;38500;663.8;3;0;;;;;;;NUÑEZ;13;-58.460407041307121;-34.548434780134912
PEDRAZA, MANUELA;2000;102;81500;799.0;3;A ESTRENAR;CONTRAFRENTE;;;;;;NUÑEZ;13;-58.462487675878251;-34.549159355256471
PEDRAZA, MANUELA;2400;60;52000;866.7;3;40;CONTRAFRENTE;;;;;;NUÑEZ;13;-58.465441614222975;-34.550636727180247
PEDRAZA, MANUELA;2500;46;64000;1391.3;3;9;FRENTE;;;;;;NUÑEZ;13;-58.466152013402542;-34.551528805121563
PEDRAZA, MANUELA;2500;90;89500;994.4;3;A ESTRENAR;FRENTE;;SI;;;;NUÑEZ;13;-58.466152013402542;-34.551528805121563
PEDRAZA, MANUELA;2800;59;59000;1000.0;3;25;FRENTE;;SI;;;;NUÑEZ;13;-58.469068605903367;-34.553057969688297
PEDRAZA, MANUELA;2900;80;89000;1112.5;3;A ESTRENAR;FRENTE;;;;;;NUÑEZ;13;-58.46993628160358;-34.553519800864571
PEDRAZA, MANUELA;3034;90;77500;861.1;3;1;FRENTE;SI;SI;;;;NUÑEZ;13;-58.472249060171848;-34.554749447768984
PEDRAZA, MANUELA;3300;60;59000;983.3;3;A ESTRENAR;FRENTE;;;;;;COGHLAN;12;-58.473246441475823;-34.555279839552213
PEDRAZA, MANUELA;3600;56;48000;857.1;3;20;FRENTE;;;;;;COGHLAN;12;-58.476014976485544;-34.556755762373015
PELLEGRINI, CARLOS;800;56;54000;964.3;3;70;CONTRAFRENTE;;;;;;SAN NICOLAS;1;-58.381412665985025;-34.599045321402713
PELLEGRINI, CARLOS;1000;90;70000;777.8;3;100;;;;;;;RETIRO;1;-58.381580440110127;-34.596698077624126
PELLEGRINI, CARLOS;1100;25;31000;1240.0;1;0;;;;;;;RETIRO;1;-58.381484733748451;-34.59535794558613
PELLEGRINI, CARLOS;1400;93;143000;1537.6;3;0;;;;;;;RETIRO;1;-58.381721918197201;-34.591626621944243
PEREYRA LUCENA;2500;62;125000;2016.1;3;30;FRENTE;;;;;;PALERMO;14;-58.401200189441248;-34.583860380197919
PEREZ, ROQUE;2800;57;47500;833.3;3;4;FRENTE;;;;;;COGHLAN;12;-58.472090095492739;-34.562924654806935
PERGAMINO;100;55;35000;636.4;3;40;CONTRAFRENTE;;;;;;FLORESTA;10;-58.473857279527117;-34.633332869076455
PERGAMINO;700;82;39000;475.6;3;0;CONTRAFRENTE;;;;;;PARQUE AVELLANEDA;9;-58.470861998874469;-34.640124160982531
PERGAMINO;1300;55;38000;690.9;3;40;FRENTE;;;;;;PARQUE AVELLANEDA;9;-58.465893659750712;-34.645268268791753
PERNAMBUCO;2400;49;32000;653.1;3;30;FRENTE;;;;;;VILLA DEL PARQUE;11;-58.481359103425056;-34.606253864258655
PERON, EVA;1300;60;75000;1250.0;3;20;FRENTE;;;;;;PARQUE CHACABUCO;7;-58.443333714876587;-34.632043199341986
PERON, EVA;1500;68;89000;1308.8;3;A ESTRENAR;FRENTE;;;;;;PARQUE CHACABUCO;7;-58.445557693314385;-34.633672908750235
PERON, EVA;1500;68;98000;1441.2;3;A ESTRENAR;FRENTE;;;;;;PARQUE CHACABUCO;7;-58.445557693314385;-34.633672908750235
PERON, EVA;1644;65;42900;660.0;3;0;FRENTE;;SI;;;;PARQUE CHACABUCO;7;-58.446749992974731;-34.634546563587286
PERON, EVA;5100;103;40000;388.3;3;40;FRENTE;;;;;;VILLA LUGANO;8;-58.480196312370204;-34.658933955534309
PERON, JUAN DOMINGO, TTE.;200;50;32000;640.0;3;80;INTERNO;;;;;;SAN NICOLAS;1;-58.370007632720665;-34.605480912082612
PERON, JUAN DOMINGO, TTE.;1400;62;44000;709.7;3;55;CONTRAFRENTE;;;;;;SAN NICOLAS;1;-58.386341121350185;-34.606570331838626
PERON, JUAN DOMINGO, TTE.;1547;74;59500;804.1;3;50;FRENTE;SI;;;;;SAN NICOLAS;1;-58.388531391155922;-34.606445286402895
PERON, JUAN DOMINGO, TTE.;1600;60;45800;763.3;3;40;CONTRAFRENTE;;;;;;SAN NICOLAS;1;-58.389260740776713;-34.606762761589991
PERON, JUAN DOMINGO, TTE.;1600;70;45000;642.9;3;40;FRENTE;;;;;;SAN NICOLAS;1;-58.389260740776713;-34.606762761589991
PERON, JUAN DOMINGO, TTE.;1600;62;55000;887.1;3;50;;;;;;;SAN NICOLAS;1;-58.389260740776713;-34.606762761589991
PERON, JUAN DOMINGO, TTE.;1700;85;49900;587.1;3;50;CONTRAFRENTE;;;;;;SAN NICOLAS;1;-58.390731860593199;-34.606837436614811
PERON, JUAN DOMINGO, TTE.;1730;55;49500;900.0;3;0;CONTRAFRENTE;;;;;;SAN NICOLAS;1;-58.391136470245321;-34.606858668089053
PERON, JUAN DOMINGO, TTE.;1900;26;26900;1034.6;1;40;LATERAL;;;;;;BALVANERA;3;-58.393515153337468;-34.607055379858458
PERON, JUAN DOMINGO, TTE.;2000;56;26000;464.3;3;70;CONTRAFRENTE;;;;;;BALVANERA;3;-58.395014893365726;-34.60719014124016
PERON, JUAN DOMINGO, TTE.;2300;82;46500;567.1;3;60;FRENTE;;;;;;BALVANERA;3;-58.399242220012539;-34.607457284027674
PERON, JUAN DOMINGO, TTE.;2500;60;38500;641.7;3;25;FRENTE;;;;;;BALVANERA;3;-58.401923781506888;-34.607604031812087
PERON, JUAN DOMINGO, TTE.;2500;86;48500;564.0;3;0;;;;;;;BALVANERA;3;-58.401923781506888;-34.607604031812087
PERON, JUAN DOMINGO, TTE.;2600;69;36500;529.0;3;0;;;;;;;BALVANERA;3;-58.403453356504819;-34.607662025971848
PERON, JUAN DOMINGO, TTE.;3400;53;34900;658.5;3;45;LATERAL;;;;;;ALMAGRO;5;-58.414770900468348;-34.607279595823755
PERON, JUAN DOMINGO, TTE.;3548;60;52000;866.7;3;14;CONTRAFRENTE;;SI;;;;ALMAGRO;5;-58.416770553865057;-34.607061608521988
PERON, JUAN DOMINGO, TTE.;3700;70;39900;570.0;3;30;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.418596931649581;-34.606916930415089
PERON, JUAN DOMINGO, TTE.;3800;69;51500;746.4;3;28;FRENTE;;;;;;ALMAGRO;5;-58.419921595753152;-34.606136568665598
PERON, JUAN DOMINGO, TTE.;3900;56;50000;892.9;3;5;FRENTE;;;;;;ALMAGRO;5;-58.421259242385702;-34.606146014476195
PERON, JUAN DOMINGO, TTE.;4000;52;43500;836.5;3;50;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.42277580572069;-34.606136518809357
PERON, JUAN DOMINGO, TTE.;4100;65;38900;598.5;3;0;FRENTE;;;;;;ALMAGRO;5;-58.424547294743711;-34.606096487985504
PERON, JUAN DOMINGO, TTE.;4200;48;32000;666.7;3;30;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.426095503224076;-34.606090728758844
PERON, JUAN DOMINGO, TTE.;4200;44;42500;965.9;3;35;FRENTE;;;;;;ALMAGRO;5;-58.426095503224076;-34.606090728758844
PERU;900;51;37900;743.1;3;50;CONTRAFRENTE;;;;;;SAN TELMO;1;-58.374601812316193;-34.617263918470172
PERU;1430;66;43000;651.5;3;60;FRENTE;;;;;;SAN TELMO;1;-58.374145123666722;-34.625229601353361
PI Y MARGALL;800;56;32000;571.4;3;4;FRENTE;;SI;;;;BOCA;4;-58.366415313811927;-34.628328279464206
PICHINCHA;500;94;70000;744.7;3;70;LATERAL;;;;;;BALVANERA;3;-58.399067306365765;-34.615121125107983
PICHINCHA;759;88;57000;647.7;3;0;FRENTE;;;;;;BALVANERA;3;-58.399169358317351;-34.618106136175093
PICO;1600;73;72900;998.6;3;A ESTRENAR;CONTRAFRENTE;;;;;;NUÑEZ;13;-58.466197339452371;-34.536791615998496
PICO;1600;62;59000;951.6;3;6;FRENTE;;;;;;NUÑEZ;13;-58.466197339452371;-34.536791615998496
PICO;1600;110;106500;968.2;3;0;FRENTE;SI;SI;;;;NUÑEZ;13;-58.466197339452371;-34.536791615998496
PICO;1600;75;82500;1100.0;3;A ESTRENAR;FRENTE;SI;;;;;NUÑEZ;13;-58.466197339452371;-34.536791615998496
PICO;1741;83;72000;867.5;3;40;CONTRAFRENTE;SI;;;;;NUÑEZ;13;-58.468028630312013;-34.537396669310915
PICO;1900;87;88000;1011.5;3;20;LATERAL;;SI;;;;NUÑEZ;13;-58.469290123241791;-34.538356150808866
PICO;2052;63;49500;785.7;3;0;FRENTE;;;;;;NUÑEZ;13;-58.470729103979721;-34.539084884129146
PICO;2200;75;76000;1013.3;3;45;CONTRAFRENTE;;;;;;NUÑEZ;13;-58.472085193234719;-34.539771206566101
PIEDRA BUENA;4700;46;23000;500.0;3;30;CONTRAFRENTE;;;;;;VILLA RIACHUELO;8;-58.477569958940066;-34.685696634419372
PIEDRAS;654;45;32000;711.1;3;0;FRENTE;;;;;;MONSERRAT;1;-58.377620415584786;-34.615653952557437
PIEDRAS;800;55;31000;563.6;3;65;FRENTE;;;;;;MONSERRAT;1;-58.377587041575815;-34.616328900054299
PIEDRAS;1000;42;30500;726.2;3;25;LATERAL;;;;;;CONSTITUCION;1;-58.377466149968292;-34.618586295344144
PIEDRAS;1700;29;25500;879.3;1;35;CONTRAFRENTE;;;;;;CONSTITUCION;1;-58.375709936882544;-34.627375616440695
PIERES;200;67;45000;671.6;3;25;FRENTE;;SI;;;;LINIERS;9;-58.515356075387487;-34.642217257587554
PIERES;400;32;36000;1125.0;1;0;FRENTE;;;;;;LINIERS;9;-58.513114705190205;-34.643985026977887
PIERES;400;33;31000;939.4;1;0;FRENTE;;;;;;LINIERS;9;-58.513114705190205;-34.643985026977887
PIERES;900;59;43000;728.8;3;4;FRENTE;;;;;;MATADEROS;9;-58.50730219268241;-34.648479622683972
PINO, Virrey del;2300;38;80500;2118.4;1;0;FRENTE;;;;;;BELGRANO;13;-58.449911751089317;-34.564957263353051
PINO, Virrey del;2400;50;44900;898.0;3;56;CONTRAFRENTE;;;;;;BELGRANO;13;-58.451372109375939;-34.565575357857142
PIRAN;6300;53;35000;660.4;3;30;CONTRAFRENTE;;;;;;VILLA URQUIZA;12;-58.505489745230271;-34.570995355983278
PLANES;600;63;44900;712.7;3;20;CONTRAFRENTE;;;;;;CABALLITO;6;-58.441397222143827;-34.609100109831985
PLANES;1140;70;36900;527.1;3;0;;;;;;;CABALLITO;6;-58.449391471454661;-34.612280932897846
PLAZA;1300;75;57000;760.0;3;0;FRENTE;;;;;;VILLA ORTUZAR;15;-58.467100116716558;-34.580539046615826
PLAZA;1400;65;69500;1069.2;3;35;FRENTE;;;;;;VILLA ORTUZAR;15;-58.467368866387076;-34.57888917392652
PLAZA;1500;85;70000;823.5;3;10;FRENTE;SI;;;;;VILLA ORTUZAR;15;-58.467124189288995;-34.578706531163135
PLAZA;2600;74;53000;716.2;3;30;INTERNO;;;;;;VILLA URQUIZA;12;-58.477294876153643;-34.567507296413936
PLAZA;2625;90;95000;1055.6;3;40;CONTRAFRENTE;SI;SI;;;;VILLA URQUIZA;12;-58.477924000413189;-34.566797552043091
PLAZA;2800;50;42000;840.0;3;40;FRENTE;;;;;;VILLA URQUIZA;12;-58.477899016023727;-34.566368402072172
PLAZA, VICTORINO de la, Dr.;1366;60;51000;850.0;3;50;CONTRAFRENTE;;;;;;BELGRANO;13;-58.450318869780567;-34.551139164354538
POLA;100;64;49000;765.6;3;10;FRENTE;;;;;;LINIERS;9;-58.51254773719981;-34.640374227411449
PORTELA;1000;80;59000;737.5;3;15;CONTRAFRENTE;;SI;;;;FLORES;7;-58.466598530394471;-34.643326336421723
PORTELA;1700;104;35000;336.5;3;4;FRENTE;;;;;;FLORES;7;-58.459520842604839;-34.648668913318446
POTOSI;3800;49;50000;1020.4;3;20;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.419931385844649;-34.607413327035133
POTOSI;4400;56;58900;1051.8;3;5;FRENTE;;SI;;;;ALMAGRO;5;-58.429159541350479;-34.6072987178323
POTOSI;4400;64;70000;1093.8;3;A ESTRENAR;FRENTE;;;;;;ALMAGRO;5;-58.429159541350479;-34.6072987178323
POTOSI;4456;60;49500;825.0;3;5;;;;;;;ALMAGRO;5;-58.429963784489523;-34.60723432362618
PRIMERA JUNTA;1800;60;52500;875.0;3;25;FRENTE;;;;;;PARQUE CHACABUCO;7;-58.451273589848924;-34.635123050816354
PRINGLES;200;50;50000;1000.0;3;3;CONTRAFRENTE;;SI;;;;ALMAGRO;5;-58.427190095449042;-34.611243761436455
PRINGLES;300;60;55000;916.7;3;A ESTRENAR;FRENTE;;SI;;;;ALMAGRO;5;-58.427304048108233;-34.61045138253278
PRINGLES;600;69;48900;708.7;3;30;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.427410931852187;-34.605940340364697
PRINGLES;700;45;40000;888.9;3;25;FRENTE;;;;;;ALMAGRO;5;-58.42730153775674;-34.605119125452426
PRINGLES;800;70;39900;570.0;3;30;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.427058781465476;-34.603414286803549
PRINGLES;900;43;35900;834.9;3;28;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.426936944253917;-34.602549574455836
PRINGLES;900;62;39900;643.5;3;30;FRENTE;;;;;;ALMAGRO;5;-58.426936944253917;-34.602549574455836
PRINGLES;1100;68;53000;779.4;3;20;FRENTE;;SI;;;;ALMAGRO;5;-58.426589551875523;-34.600088345145515
PRINGLES;1100;92;53000;576.1;3;60;;;;;;;ALMAGRO;5;-58.426589551875523;-34.600088345145515
PUAN;100;130;110000;846.2;3;0;;;;;;;CABALLITO;6;-58.448793245116761;-34.623595866937819
PUAN;167;60;62000;1033.3;3;A ESTRENAR;CONTRAFRENTE;;;;;;CABALLITO;6;-58.447983877573115;-34.624729758100287
PUAN;200;58;69900;1205.2;3;30;FRENTE;SI;SI;;;;CABALLITO;6;-58.44841178797342;-34.62452804773497
PUAN;200;80;70000;875.0;3;45;FRENTE;;;;;;CABALLITO;6;-58.44841178797342;-34.62452804773497
PUAN;400;75;54000;720.0;3;0;FRENTE;;;;;;CABALLITO;6;-58.447634261878413;-34.626427901937085
PUERTO PRINCIPE;2500;106;72000;679.2;3;45;FRENTE;;;;;;BELGRANO;13;-58.449910315520505;-34.552320796618829
PUEYRREDON;300;80;52000;650.0;3;40;FRENTE;;;;;;BALVANERA;3;-58.405956928309138;-34.607731375062073
PUEYRREDON;300;78;38000;487.2;3;60;CONTRAFRENTE;;;;;;BALVANERA;3;-58.405956928309138;-34.607731375062073
PUEYRREDON;682;84;69500;827.4;3;25;FRENTE;;;;;;BALVANERA;3;-58.404924851281194;-34.603068891100996
PUEYRREDON;700;78;70000;897.4;3;19;FRENTE;;SI;;;;BALVANERA;3;-58.404986568108818;-34.603331230135431
PUEYRREDON;700;62;43000;693.5;3;40;FRENTE;;;;;;BALVANERA;3;-58.404986568108818;-34.603331230135431
PUEYRREDON;800;62;55900;901.6;3;45;FRENTE;;;;;;BALVANERA;3;-58.404636500478034;-34.601850233232234
PUEYRREDON;800;102;62000;607.8;3;60;LATERAL;;;;;;BALVANERA;3;-58.404636500478034;-34.601850233232234
PUEYRREDON;900;86;72500;843.0;3;35;FRENTE;;;;;;BALVANERA;3;-58.404330137112048;-34.600893288875156
PUEYRREDON;900;67;48000;716.4;3;50;LATERAL;;;;;;BALVANERA;3;-58.404330137112048;-34.600893288875156
PUEYRREDON;1000;82;88000;1073.2;3;40;CONTRAFRENTE;;;;;;BALVANERA;3;-58.404020792308025;-34.599927118830664
PUEYRREDON;1148;94;78400;834.0;3;0;CONTRAFRENTE;;;;;;RECOLETA;2;-58.403410840888895;-34.597044193201896
PUEYRREDON;1361;80;79500;993.8;3;0;CONTRAFRENTE;;;;;;RECOLETA;2;-58.402792946542924;-34.595244278101006
PUEYRREDON;1500;95;98000;1031.6;3;0;FRENTE;;;;;;RECOLETA;2;-58.402182104349144;-34.594462211588009
PUEYRREDON;1600;60;75000;1250.0;3;40;FRENTE;;;;;;RECOLETA;2;-58.401689705519395;-34.593369133741028
PUEYRREDON;1700;22;34000;1545.5;1;37;LATERAL;;;;;;RECOLETA;2;-58.40132362761922;-34.592566394489843
PUEYRREDON;1700;57;63900;1121.1;3;0;FRENTE;SI;;;;;RECOLETA;2;-58.40132362761922;-34.592566394489843
PUEYRREDON;1900;61;98000;1606.6;3;40;FRENTE;;;;;;RECOLETA;2;-58.40019004060283;-34.590214215001645
PUEYRREDON;2400;76;87000;1144.7;3;40;FRENTE;;;;;;RECOLETA;2;-58.396101305987344;-34.587067521863631
PUEYRREDON;2400;270;370000;1370.4;3;30;FRENTE;SI;SI;;;;RECOLETA;2;-58.396101305987344;-34.587067521863631
PUEYRREDON;2400;133;232500;1748.1;3;35;FRENTE;SI;SI;;;;RECOLETA;2;-58.396101305987344;-34.587067521863631
PUEYRREDON;2400;73;79200;1084.9;3;101;CONTRAFRENTE;;;;;;RECOLETA;2;-58.396101305987344;-34.587067521863631
PUEYRREDON;2500;125;187500;1500.0;3;A ESTRENAR;;;SI;;;;RECOLETA;2;-58.394887986070479;-34.586466861386363
PUEYRREDON, HONORIO, DR.;400;65;69000;1061.5;3;6;CONTRAFRENTE;;;;;;CABALLITO;6;-58.440849626279885;-34.614786476278276
PUEYRREDON, HONORIO, DR.;600;62;46000;741.9;3;0;FRENTE;;;;;;CABALLITO;6;-58.441602634815894;-34.613043454962181
PUEYRREDON, HONORIO, DR.;1000;100;46000;460.0;3;40;FRENTE;;;;;;CABALLITO;6;-58.444549607680237;-34.609085550943263
PUEYRREDON, HONORIO, DR.;1000;76;85000;1118.4;3;25;FRENTE;;;;;;CABALLITO;6;-58.444549607680237;-34.609085550943263
PUEYRREDON, HONORIO, DR.;1100;51;37500;735.3;3;30;LATERAL;;;;;;VILLA CRESPO;15;-58.446011915829253;-34.607173633038535
PUEYRREDON, HONORIO, DR.;1100;117;65000;555.6;3;60;FRENTE;;;;;;VILLA CRESPO;15;-58.446011915829253;-34.607173633038535
QUERANDIES;4300;58;25000;431.0;3;0;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.427295996166414;-34.611420581963991
QUESADA;2300;61;60500;991.8;3;30;FRENTE;;;;;;NUÑEZ;13;-58.462162167234581;-34.553920271323094
QUESADA;2400;61;60500;991.8;3;0;FRENTE;;;;;;NUÑEZ;13;-58.463449286996536;-34.55459125055247
QUESADA;4700;64;38000;593.8;3;A ESTRENAR;;;;;;;VILLA URQUIZA;12;-58.485387528529962;-34.566073344126593
QUINTANA, MANUEL, PRES.;200;92;122000;1326.1;3;60;CONTRAFRENTE;SI;;;;;RETIRO;1;-58.387009377475032;-34.59088949858684
QUITO;3700;22;21900;995.5;1;25;LATERAL;;;;;;ALMAGRO;5;-58.418308993894058;-34.616794415514221
QUITO;4300;59;72000;1220.3;3;40;FRENTE;;;;;;ALMAGRO;5;-58.427338590324609;-34.617238285857965
RAFAELA;4900;51;36000;705.9;3;9;LATERAL;;;;;;VILLA LURO;10;-58.496002234906513;-34.639671773745356
RAMALLO;1900;64;64000;1000.0;3;30;CONTRAFRENTE;;;;;;NUÑEZ;13;-58.466932954943864;-34.539969504918801
RAMALLO;1900;84;73000;869.0;3;30;FRENTE;;SI;;;;NUÑEZ;13;-58.466932954943864;-34.539969504918801
RAMALLO;2800;60;54900;915.0;3;20;FRENTE;;SI;;;;SAAVEDRA;12;-58.475792150201087;-34.543900986892815
RAMIREZ DE VELAZCO, JUAN;200;58;48900;843.1;3;0;;SI;;;;;VILLA CRESPO;15;-58.434477024972196;-34.600973748487
RAMIREZ DE VELAZCO, JUAN;200;81;48500;598.8;3;0;FRENTE;;;;;;VILLA CRESPO;15;-58.434477024972196;-34.600973748487
RAMIREZ DE VELAZCO, JUAN;300;55;41000;745.5;3;30;LATERAL;;;;;;VILLA CRESPO;15;-58.435257929169346;-34.600137388668429
RAMIREZ DE VELAZCO, JUAN;500;72;75000;1041.7;3;15;FRENTE;;;;;;VILLA CRESPO;15;-58.436718531810058;-34.598574298643157
RAMIREZ DE VELAZCO, JUAN;540;72;53000;736.1;3;17;CONTRAFRENTE;;;;;;VILLA CRESPO;15;-58.437073329720825;-34.598196423840029
RAMIREZ DE VELAZCO, JUAN;600;80;65000;812.5;3;19;FRENTE;;;;;;VILLA CRESPO;15;-58.437589854188047;-34.597646293644637
RAMIREZ DE VELAZCO, JUAN;800;70;49500;707.1;3;37;FRENTE;;;;;;VILLA CRESPO;15;-58.439326030762032;-34.595795814251311
RAMOS MEJIA;700;60;56000;933.3;3;A ESTRENAR;FRENTE;;;;;;CABALLITO;6;-58.43172987726166;-34.60751859192797
RAMOS MEJIA;800;31;33000;1064.5;1;0;CONTRAFRENTE;;;;;;CABALLITO;6;-58.432213359395362;-34.60658550716493
RAMOS MEJIA;800;34;34500;1014.7;1;0;FRENTE;;;;;;CABALLITO;6;-58.432213359395362;-34.60658550716493
RAULET;94;60;22500;375.0;3;0;;;;;;;NUEVA POMPEYA;4;-58.416573400307044;-34.640394737337942
RAVIGNANI, EMILIO, Dr.;1392;65;49900;767.7;3;30;FRENTE;;;;;;PALERMO;14;-58.442727727315003;-34.584485388327707
RAVIGNANI, EMILIO, Dr.;1600;112;115000;1026.8;3;50;FRENTE;;;;;;PALERMO;14;-58.440467355309934;-34.5824946285301
RAWSON;800;66;56000;848.5;3;A ESTRENAR;CONTRAFRENTE;;SI;;;;ALMAGRO;5;-58.426042591000829;-34.604335746289387
RECONQUISTA;500;85;59000;694.1;3;60;FRENTE;;;;;;SAN NICOLAS;1;-58.372298785613864;-34.603113326990375
REGIMIENTO DE PATRICIOS;10;70;51600;737.1;3;24;FRENTE;;;;;;BOCA;4;-58.370458449106536;-34.62980397055501
REPETTO, NICOLAS, DR.;100;62;50000;806.5;3;18;FRENTE;;;;;;CABALLITO;6;-58.443466599663132;-34.61996576333344
REPETTO, NICOLAS, DR.;1100;52;42000;807.7;3;25;CONTRAFRENTE;;;;;;CABALLITO;6;-58.449019910103083;-34.608942576287888
REPETTO, NICOLAS, DR.;1100;49;45000;918.4;3;27;CONTRAFRENTE;;;;;;CABALLITO;6;-58.449019910103083;-34.608942576287888
REPETTO, NICOLAS, DR.;1300;32;34500;1078.1;1;0;CONTRAFRENTE;;;;;;CABALLITO;6;-58.450130128834076;-34.607466088732934
REPETTO, NICOLAS, DR.;1300;83;60000;722.9;3;A ESTRENAR;FRENTE;;;;;;CABALLITO;6;-58.450130128834076;-34.607466088732934
REPETTO, NICOLAS, DR.;1300;83;71000;855.4;3;A ESTRENAR;FRENTE;;;;;;CABALLITO;6;-58.450130128834076;-34.607466088732934
REPETTO, NICOLAS, DR.;1300;100;97000;970.0;3;A ESTRENAR;CONTRAFRENTE;;SI;;;;CABALLITO;6;-58.450130128834076;-34.607466088732934
REPUBLICA ARABE-SIRIA;3100;25;34000;1360.0;1;35;INTERNO;;;;;;PALERMO;14;-58.413221935222737;-34.579956340796421
REPUBLICA ARABE-SIRIA;3300;166;260000;1566.3;3;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.411867748268371;-34.57791728862064
REPUBLICA DE ESLOVENIA;1800;91;182950;2010.4;3;A ESTRENAR;FRENTE;;SI;;;;PALERMO;14;-58.432872670217485;-34.568485237843809
REPUBLICA DE ESLOVENIA;1800;106;166950;1575.0;3;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.432872670217485;-34.568485237843809
REPUBLICA DE ESLOVENIA;1844;118;118000;1000.0;3;8;;;SI;;;;PALERMO;14;-58.434014923605346;-34.569820400561944
REPUBLICA DE LA INDIA;2800;50;65000;1300.0;3;0;FRENTE;;;;;;PALERMO;14;-58.416137618569003;-34.580051739274957
REPUBLICA DE LA INDIA;3000;30;49000;1633.3;1;38;CONTRAFRENTE;;;;;;PALERMO;14;-58.414965365759599;-34.578265735627809
RIESTRA;5400;50;40000;800.0;3;20;;;;;;;VILLA LUGANO;8;-58.472157916255256;-34.674441241209614
RIGLOS;300;26;26000;1000.0;1;30;INTERNO;;;;;;CABALLITO;6;-58.436503672152583;-34.621894905382185
RIGLOS;500;56;64000;1142.9;3;A ESTRENAR;CONTRAFRENTE;;;;;;CABALLITO;6;-58.436063999682005;-34.624523312174638
RINCON;100;58;50000;862.1;3;5;FRENTE;;;;;;BALVANERA;3;-58.396060367149737;-34.610566119731573
RINCON;100;100;80000;800.0;3;80;FRENTE;;;;;;BALVANERA;3;-58.396060367149737;-34.610566119731573
RINCON;600;37;45000;1216.2;1;7;CONTRAFRENTE;;SI;;;;BALVANERA;3;-58.395933462920922;-34.615977864487888
RINCON;2000;57;46800;821.1;3;A ESTRENAR;FRENTE;SI;;;;;SAN CRISTOBAL;3;-58.394588761670171;-34.626719834098949
RIO CUARTO;2200;105;40000;381.0;3;30;FRENTE;SI;SI;;;;BARRACAS;4;-58.376721536828505;-34.650066917299689
RIO DE JANEIRO;100;71;62900;885.9;3;25;FRENTE;;;;;;CABALLITO;6;-58.429866529342434;-34.615408874380854
RIO DE JANEIRO;100;60;53000;883.3;3;A ESTRENAR;FRENTE;;;;;;CABALLITO;6;-58.429866529342434;-34.615408874380854
RIO DE JANEIRO;200;55;66000;1200.0;3;6;LATERAL;;;;;;ALMAGRO;5;-58.42992354195605;-34.613991369804765
RIO DE JANEIRO;200;50;42000;840.0;3;25;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.42992354195605;-34.613991369804765
RIO DE JANEIRO;228;70;55900;798.6;3;8;;;SI;;;;ALMAGRO;5;-58.430040357446913;-34.612285507493503
RIO DE JANEIRO;300;70;58000;828.6;3;35;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.42996666024208;-34.613284146181137
RIO DE JANEIRO;500;18;23000;1277.8;1;25;FRENTE;;;;;;ALMAGRO;5;-58.430208410492668;-34.61014739980115
RIO DE JANEIRO;600;80;64000;800.0;3;30;FRENTE;;;;;;ALMAGRO;5;-58.430252274874498;-34.609437864425487
